PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,PARK_FACIL,BUILDTYPE,STREET,SALES_PRICE
P03874,Karapakkam,1308,9,1,1,Yes,Others,Paved,8242250
P09270,Adyar,924,100,1,1,No,Commercial,No Access,10571990
P02471,Karapakkam,508,67,1,1,Yes,Commercial,Gravel,6709750
P04799,Velachery,1725,60,2,1,No,House,Paved,9817160
P02867,Karapakkam,1665,122,2,2,No,Commercial,No Access,11513500
P04766,KK Nagar,1868,98,3,2,Yes,Others,Gravel,11348140
P09490,Anna Nagar,1951,120,2,1,Yes,Commercial,No Access,20272170
P01200,T Nagar,1665,159,1,1,Yes,Commercial,Paved,20656290
P09330,Anna Nagar,1537,16,1,1,No,Commercial,Paved,17670400
P04599,Chrompet,912,199,1,1,Yes,Commercial,Paved,11583300
P06026,Karapakkam,724,77,1,1,Yes,Commercial,Paved,8033250
P02448,Karapakkam,516,186,1,1,No,Commercial,No Access,3331750
P05971,T Nagar,1764,118,1,1,Yes,Others,No Access,13971130
P01104,Chrompet,872,166,1,1,No,Others,Gravel,7693740
P08294,Chrompet,887,46,1,1,Yes,Commercial,Gravel,13118450
P03172,Chrompet,1080,56,1,1,Yes,Commercial,Paved,12721750
P07370,Chrompet,1045,172,1,1,Yes,House,Gravel,9480000
P01555,Karapakkam,1530,128,2,2,No,Commercial,No Access,12046250
P08535,Adyar,1132,190,1,1,No,House,No Access,6050375
P06220,KK Nagar,2365,21,4,2,Yes,Others,Paved,12924800
P09612,Velachery,1781,30,2,1,No,House,Paved,10048510
P03340,Chrompet,1138,70,1,1,No,Commercial,Paved,11770400
P02488,KK Nagar,2375,26,4,2,No,House,Gravel,11381360
P04232,Karapakkam,1115,65,1,1,No,Others,No Access,6224875
P06972,Chrompet,811,39,1,1,No,Commercial,Paved,10890050
P00589,Anna Nagar,1586,14,1,1,No,House,Paved,10882430
P08298,Chrompet,1103,10,1,1,Yes,Others,Gravel,10560810
P05570,Karapakkam,939,169,1,1,Yes,House,No Access,5326500
P09713,Velachery,1727,65,2,1,No,House,Gravel,7341790
P02171,T Nagar,1672,169,1,1,No,Commercial,Paved,18911110
P01219,Anna Nagar,1581,143,1,1,Yes,Commercial,No Access,18011000
P01422,Anna Nagar,1781,109,1,1,No,Commercial,No Access,19789040
P06788,KK Nagar,1668,132,2,1,No,Commercial,Gravel,14139220
P05956,Adyar,1263,58,2,2,No,House,No Access,7926700
P08024,Adyar,819,7,1,1,No,House,No Access,7484395
P03631,Karapakkam,1145,190,1,1,No,House,Paved,6855750
P01944,Chrompet,1074,3,1,1,Yes,Commercial,Gravel,12904650
P06720,T Nagar,1707,36,1,1,No,Others,Paved,13057270
P07109,KK Nagar,2145,70,3,2,No,Commercial,Gravel,17357440
P08885,Adyar,737,17,1,1,No,House,No Access,6916665
P02595,Adyar,1178,109,1,1,No,Others,No Access,6652020
P09438,Adyar,1261,144,2,2,Yes,Others,Paved,9653285
P03047,Karapakkam,807,67,1,1,Yes,Others,No Access,7603375
P08919,Chrompet,1167,142,1,1,No,Others,Gravel,9790040
P03406,Karapakkam,1575,78,2,2,No,House,No Access,7629750
P03712,Karapakkam,1177,77,1,1,No,House,No Access,7014250
P01568,Karapakkam,1069,177,1,1,No,Others,No Access,4661125
P06587,Adyar,679,120,1,1,No,Others,No Access,5147305
P04917,Karapakkam,642,119,1,1,Yes,Commercial,Gravel,7374500
P09640,Velachery,1850,30,3,2,Yes,House,Gravel,10235550
P09519,Anna Nagar,1692,128,1,1,No,Commercial,Paved,17874820
P04326,T Nagar,1788,188,1,1,Yes,Commercial,Gravel,21217800
P09416,Adyar,817,40,1,1,No,Commercial,Paved,11559880
P02577,Karapakkam,1639,43,2,2,Yes,House,Gravel,9464500
P05150,Karapakkam,883,1,1,1,No,Others,Paved,4491625
P08492,Velachery,1827,162,3,2,No,House,Paved,8803420
P07040,Anna Nagar,1986,199,2,1,No,Others,No Access,13245710
P09826,Velachery,1958,65,3,2,Yes,Commercial,No Access,15003560
P07294,Adyar,870,94,1,1,No,Commercial,No Access,10671275
P09986,Velachery,1662,15,2,1,No,House,Paved,7871720
P06858,Anna Nagar,1835,124,2,1,No,Others,Paved,14429740
P02112,Adyar,1270,179,2,2,Yes,Others,No Access,10185610
P07309,KK Nagar,2292,122,4,2,Yes,Others,Paved,12946500
P06200,Karapakkam,1028,99,1,1,No,Commercial,Gravel,10001250
P06380,KK Nagar,1865,111,3,2,Yes,Commercial,Gravel,16935440
P06410,Adyar,981,169,1,1,Yes,Others,No Access,9347935
P02738,Karapakkam,916,113,1,1,Yes,Others,Gravel,5434250
P08757,Velachery,1908,60,3,2,Yes,Others,Paved,11663490
P01936,Anna Nagar,1936,58,2,1,Yes,Others,Paved,15589440
P01684,Velachery,1926,3,3,2,No,House,Paved,10337000
P08693,Chrompet,1083,34,1,1,Yes,Commercial,Gravel,14200900
P07094,Anna Nagar,1780,27,1,1,Yes,House,Paved,13709340
P06076,Velachery,1707,94,2,1,No,Commercial,Gravel,13685190
P03655,Chrompet,900,145,1,1,No,Others,Gravel,7953250
P09448,T Nagar,1519,91,1,1,No,Others,Gravel,12332820
P08688,T Nagar,1934,119,2,1,Yes,Commercial,Paved,22053480
P05980,Karapakkam,1043,106,1,1,Yes,Others,Gravel,7356625
P04304,Karapakkam,704,1,1,1,Yes,Others,Paved,7338250
P04191,Karapakkam,1539,71,2,2,No,Commercial,Gravel,9996000
P04115,Karapakkam,1279,182,1,1,Yes,Others,No Access,6849125
P03902,Karapakkam,1568,143,2,2,Yes,Commercial,No Access,10462500
P08133,KK Nagar,2011,119,3,2,Yes,Commercial,Gravel,17523920
P05776,Karapakkam,1566,79,2,2,No,Commercial,Gravel,10010000
P03224,KK Nagar,1812,196,3,2,No,Commercial,Paved,14873340
P06052,T Nagar,1729,104,1,1,No,Commercial,Gravel,20461220
P07818,Anna Nagar,1569,187,1,1,Yes,House,No Access,11231390
P05383,KK Nagar,2068,155,3,2,Yes,Others,Gravel,12711220
P01215,Anna Nagar,1869,69,2,1,No,Others,Gravel,15010890
P00738,Chrompet,1271,3,2,1,No,Others,Paved,10139270
P05359,KK Nagar,1527,121,2,1,No,House,Gravel,10007800
P03420,Karapakkam,601,149,1,1,No,House,No Access,5636000
P08460,Adyar,1206,63,2,2,No,House,Gravel,7877645
P09036,Anna Nagar,1878,163,2,1,No,House,No Access,11716020
P02865,Karapakkam,884,21,1,1,No,House,Paved,3226250
P05969,Chrompet,728,198,1,1,Yes,House,Gravel,9368650
P04187,Karapakkam,907,104,1,1,Yes,House,No Access,7074750
P08358,Velachery,1534,171,2,1,No,House,No Access,5587150
P06736,KK Nagar,2038,155,3,2,Yes,Commercial,Gravel,16593240
P04630,KK Nagar,1512,144,2,1,No,House,Paved,9478820
P05704,Karapakkam,695,56,1,1,No,Others,Paved,6356125
P07176,Velachery,1581,64,2,1,No,Others,Paved,7145230
P04048,Adyar,1238,108,2,2,No,House,Gravel,10626305
P05222,Karapakkam,1173,79,1,1,No,Others,Gravel,8744875
P00085,Chrompet,797,166,1,1,Yes,Commercial,Gravel,12335200
P04034,Karapakkam,1684,182,2,2,Yes,Others,No Access,10284000
P02111,Velachery,1974,16,3,2,No,Commercial,No Access,14214940
P04538,Chrompet,893,57,1,1,No,Others,Gravel,7727410
P05934,Karapakkam,1026,75,1,1,No,Others,Gravel,5564000
P06939,Anna Nagar,1812,193,2,1,No,House,Paved,12391870
P01574,Adyar,1282,183,2,2,Yes,House,No Access,7976295
P06716,KK Nagar,2449,149,4,2,No,House,Paved,12572700
P04208,Chrompet,932,95,1,1,Yes,Others,No Access,9801040
P02791,Velachery,1564,82,2,1,Yes,Commercial,Paved,14917750
P06898,KK Nagar,1566,113,2,1,Yes,Others,Paved,10362620
P05217,Karapakkam,1266,46,1,1,No,House,Gravel,6503500
P08692,T Nagar,1945,174,2,1,No,Others,No Access,13864450
P02671,Karapakkam,1649,93,2,2,Yes,Others,Paved,8438625
P03761,Karapakkam,1081,160,1,1,Yes,House,No Access,5818500
P08869,Velachery,1889,163,3,2,Yes,Commercial,Paved,15472200
P08351,Chrompet,779,134,1,1,Yes,House,No Access,7883050
P08601,Chrompet,984,92,1,1,Yes,Commercial,Paved,13197400
P08109,KK Nagar,2495,62,4,2,Yes,Others,Gravel,14093240
P08691,Chrompet,973,69,1,1,Yes,Others,Paved,9869710
P07914,Anna Nagar,1986,21,2,1,No,House,No Access,11786460
P02158,Velachery,1829,134,3,2,No,Commercial,No Access,13009230
P02372,Chrompet,780,168,1,1,No,House,No Access,6251000
P06146,Adyar,843,36,1,1,No,Others,Paved,6821735
P07395,Chrompet,913,185,1,1,No,House,No Access,6685100
P06312,Karapakkam,779,145,1,1,No,House,No Access,3219750
P03256,T Nagar,1725,10,1,1,Yes,Others,Gravel,14844980
P08300,KK Nagar,2374,139,4,2,No,House,Gravel,12406480
P07696,Chrompet,778,187,1,1,No,Commercial,No Access,9094750
P03109,Adyar,989,117,1,1,Yes,Others,Gravel,9040975
P03056,Karapakkam,1624,81,2,2,No,Others,No Access,8743750
P07807,Velachery,1989,133,3,2,No,Others,Gravel,10976510
P01780,Karapakkam,1381,48,2,2,No,Commercial,No Access,10106750
P01798,Karapakkam,923,129,1,1,Yes,Others,No Access,6996125
P02729,Chrompet,1034,53,1,1,No,Others,No Access,8469580
P02335,Velachery,1794,67,2,1,Yes,Others,No Access,10148300
P01956,KK Nagar,2471,37,4,2,No,Commercial,Paved,19240040
P05356,Chrompet,1085,51,1,1,Yes,Others,Gravel,10101200
P07724,KK Nagar,2070,40,3,2,Yes,House,Gravel,11772340
P07663,Chrompet,959,117,1,1,Yes,Commercial,Gravel,12492400
P02860,Karapakkam,1341,152,2,2,No,House,Paved,7131000
P05449,KK Nagar,1377,194,2,1,Yes,Commercial,Gravel,14392520
P02768,Velachery,1862,127,3,2,Yes,House,Gravel,12097820
P09773,Velachery,1594,64,2,1,Yes,Others,No Access,10163940
P00952,Chrompet,1016,6,1,1,Yes,Others,Gravel,10780920
P01816,KK Nagar,2321,27,4,2,Yes,House,Gravel,12756200
P05684,Adyar,1242,163,2,2,No,House,Paved,8033695
P00600,Chrompet,707,197,1,1,Yes,Others,No Access,7972690
P02376,Chrompet,707,187,1,1,Yes,House,No Access,7197800
P05500,Adyar,1120,101,1,1,Yes,House,Gravel,10439690
P08925,Adyar,774,174,1,1,Yes,Commercial,Gravel,11827040
P00386,Chrompet,1083,74,1,1,Yes,House,Gravel,9045250
P08278,Chrompet,767,172,1,1,No,Commercial,Paved,9871800
P09785,Velachery,1725,61,2,1,Yes,Others,No Access,10994850
P03107,Karapakkam,1194,110,1,1,No,Others,Gravel,5347250
P08380,Adyar,1052,124,1,1,Yes,Commercial,Paved,14737850
P05446,Adyar,667,71,1,1,Yes,House,Paved,7335890
P03880,Karapakkam,1369,106,2,2,No,Others,No Access,7952375
P06928,Anna Nagar,1952,14,2,1,Yes,Commercial,Paved,22633000
P08421,Chrompet,1228,138,2,1,No,Others,No Access,8442110
P08739,Chrompet,1236,132,2,1,No,House,No Access,8214800
P05682,Anna Nagar,1988,49,2,1,Yes,House,Gravel,13921240
P03330,Adyar,1018,22,1,1,No,Others,Paved,7520335
P04234,KK Nagar,2120,103,3,2,No,Others,Gravel,11212900
P03749,KK Nagar,1602,29,2,1,Yes,House,Paved,9651940
P09815,Velachery,1916,100,3,2,No,Commercial,No Access,16071420
P04500,Adyar,893,176,1,1,Yes,House,Gravel,7700295
P06807,Anna Nagar,1968,190,2,1,Yes,House,Paved,14057110
P04919,Karapakkam,1424,139,2,2,No,Commercial,Gravel,10936000
P09229,Chrompet,755,56,1,1,No,Others,Gravel,7593850
P07660,Velachery,1643,8,2,1,Yes,Others,No Access,8657220
P04815,Chrompet,749,70,1,1,No,Commercial,No Access,9390500
P09417,T Nagar,1960,53,2,1,No,Others,No Access,14415540
P01399,Anna Nagar,1845,57,2,1,Yes,Others,Paved,14408010
P03674,KK Nagar,2092,166,3,2,No,Others,Gravel,12364620
P09628,Velachery,1644,187,2,1,Yes,House,Paved,10563530
P00350,T Nagar,1932,93,2,1,Yes,Others,No Access,15399860
P02455,Velachery,1861,107,3,2,No,Commercial,Paved,15793800
P00239,Anna Nagar,1838,148,2,1,Yes,Others,Gravel,14973480
P07969,Chrompet,1016,52,1,1,Yes,House,Paved,8078550
P08065,Chrompet,734,159,1,1,Yes,Others,Gravel,9632330
P07387,KK Nagar,1304,199,1,1,Yes,House,Paved,8718400
P02588,Adyar,698,46,1,1,Yes,Commercial,No Access,9155815
P05644,KK Nagar,1476,0,2,1,No,Others,Paved,9073040
P01129,Chrompet,1219,4,2,1,No,Commercial,No Access,12578650
P04561,Karapakkam,645,23,1,1,Yes,House,No Access,4512250
P03963,Karapakkam,1532,80,2,2,No,Commercial,No Access,9484000
P06809,KK Nagar,1640,157,2,1,Yes,House,Gravel,9722500
P06586,Velachery,1799,169,2,1,Yes,Others,Gravel,11762140
P02327,Chrompet,991,169,1,1,No,House,Gravel,7913650
P04189,KK Nagar,1890,41,3,2,Yes,House,Gravel,12063380
P05822,Karapakkam,1159,55,1,1,No,House,Gravel,4819500
P01420,Chrompet,948,78,1,1,Yes,Commercial,Gravel,13870800
P01608,Anna Nagar,1761,146,1,1,Yes,Commercial,Gravel,20817260
P04609,Karapakkam,1645,103,2,2,Yes,House,No Access,6895000
P04067,Karapakkam,934,84,1,1,Yes,Commercial,No Access,9555750
P02868,Velachery,1612,146,2,1,No,Commercial,Gravel,12076530
P05851,Anna Nagar,1773,169,1,1,Yes,House,Paved,12439640
P06782,Chrompet,1193,118,1,1,No,Others,Gravel,9915110
P04900,Karapakkam,1350,5,2,2,Yes,Others,Paved,7074750
P08674,T Nagar,1929,180,2,1,No,House,Paved,13180810
P06874,Anna Nagar,1959,68,2,1,Yes,House,Gravel,14344210
P03569,Adyar,626,148,1,1,No,Other,Gravel,6333495
P07708,KK Nagar,1758,196,2,1,No,Others,Paved,10455360
P03148,Karapakkam,1677,159,2,2,Yes,Commercial,No Access,10302000
P02064,Karapakkam,1538,151,2,2,Yes,Commercial,No Access,10911000
P01633,KK Nagar,2148,160,3,2,No,Commercial,Paved,16384220
P07606,Adyar,1098,50,1,1,Yes,House,Gravel,9647855
P08956,Chrompet,1146,121,1,1,Yes,Commercial,No Access,13822050
P09226,Anna Nagar,1796,72,1,1,No,House,Paved,12754380
P01256,Anna Nagar,1578,97,1,1,Yes,Commercial,Gravel,19627640
P09205,Chrompet,1207,68,2,1,No,Commercial,No Access,12542950
P00854,Chrompet,1125,131,1,1,No,House,Gravel,9365500
P09363,Chrompet,737,79,1,1,No,Commercial,No Access,9406050
P06419,Karapakkam,1483,65,2,2,Yes,House,Paved,6755000
P02890,KK Nagar,1423,146,2,1,Yes,Commercial,Paved,14345060
P08786,T Nagar,1812,94,2,1,Yes,Others,No Access,14717440
P03583,Karapakkam,1028,57,1,1,Yes,Commercial,Paved,8255500
P07088,Velachery,1951,149,3,2,No,House,Paved,10252060
P09456,Adyar,1215,12,2,2,Yes,House,Gravel,10727975
P06201,Karapakkam,1275,149,1,1,No,Commercial,Paved,8100250
P03853,Adyar,971,161,1,1,Yes,House,Paved,6286255
P02834,KK Nagar,1323,87,1,1,Yes,House,Gravel,8779820
P01427,Anna Nagar,1527,135,1,1,No,House,Paved,10366390
P01650,Anna Nagar,1978,14,2,1,Yes,Others,Paved,15417080
P08713,Chrompet,1041,188,1,1,Yes,Commercial,Gravel,13511550
P06002,Karapakkam,1062,116,1,1,No,Commercial,Gravel,8761750
P02127,KK Nagar,1407,143,2,1,Yes,House,Paved,9451780
P02848,Anna Nagar,1905,130,2,1,Yes,Commercial,Gravel,20999330
P02279,Karapakkam,1226,168,1,1,No,House,Paved,5100500
P05509,Karapakkam,1198,101,1,1,Yes,House,No Access,6056500
P02856,Adyar,1249,179,2,2,No,Others,Paved,9333075
P02541,KK Nagar,1310,46,1,1,No,Commercial,Paved,12351340
P03586,KK Nagar,2234,46,4,2,Yes,Others,Gravel,14516600
P06203,Adyar,1032,192,1,1,No,Commercial,Gravel,11238050
P02336,T Nagar,1666,119,1,1,No,House,Paved,11167270
P03758,Chrompet,1212,106,2,1,Yes,House,Paved,9572950
P01686,Adyar,897,135,1,1,No,Commercial,Gravel,10647205
P03816,Karapakkam,919,188,1,1,Yes,House,Gravel,7855000
P08468,T Nagar,1842,11,2,1,No,Commercial,Gravel,21362800
P09352,Velachery,1895,197,3,2,Yes,Commercial,Paved,16567500
P01978,KK Nagar,1305,61,1,1,No,House,Paved,8812260
P05672,KK Nagar,1373,176,2,1,Yes,Commercial,Paved,12442340
P07535,T Nagar,1860,183,2,1,No,Others,No Access,12885120
P02918,Velachery,1808,6,3,2,No,House,No Access,9148120
P00957,Chrompet,741,156,1,1,Yes,Others,Paved,7954770
P06981,KK Nagar,1634,200,2,1,No,House,Paved,9736540
P07159,Chrompet,777,27,1,1,Yes,House,Gravel,8570300
P07323,Adyar,835,17,1,1,Yes,Commercial,Gravel,10525625
P09723,Velachery,1950,156,3,2,No,House,Paved,8978750
P05962,Chrompet,833,164,1,1,No,House,Gravel,8289150
P07016,KK Nagar,1778,91,3,2,Yes,House,Gravel,11177540
P00420,T Nagar,1541,184,1,1,Yes,House,Gravel,13654950
P02902,Karapakkam,1615,30,2,2,Yes,Others,Paved,8586625
P08234,Anna Nagar,1683,60,1,1,No,House,Paved,12110770
P05039,KK Nagar,1901,16,3,2,No,House,Gravel,11095180
P08308,Velachery,1629,164,2,1,No,Commercial,Paved,13244520
P06951,Adyar,1030,135,1,1,Yes,Commercial,Gravel,12591440
P09400,Anna Nagar,1733,144,1,1,Yes,House,Gravel,13554690
P08333,Adyar,765,71,1,1,No,Others,Paved,6632820
P02694,Karapakkam,920,126,1,1,Yes,Commercial,No Access,6662000
P02605,Karapakkam,1035,162,1,1,No,Commercial,No Access,6624250
P08765,Anna Nagar,1994,123,2,1,Yes,Commercial,Gravel,22124730
P04505,Karapakkam,1158,11,1,1,Yes,Others,No Access,5782500
P01970,KK Nagar,2019,173,3,2,No,Others,Gravel,11468620
P02806,Karapakkam,1488,77,2,2,No,Others,No Access,8229750
P00137,Ann Nagar,1704,133,1,1,Yes,House,No Access,11374070
P04862,Karapakkam,1139,131,1,1,Yes,Others,Paved,6057375
P01773,Adyar,1138,143,1,1,Yes,Commercial,No Access,13385355
P08994,Chrompet,970,120,1,1,No,Commercial,Paved,11350850
P08077,Anna Nagar,1781,153,1,1,Yes,Others,Gravel,13948580
P05979,Karapakkam,573,23,1,1,Yes,Others,Paved,5815125
P04744,Velachery,1583,47,2,1,No,Others,No Access,9758650
P02888,Chrompet,1261,84,2,1,Yes,House,Paved,10438400
P04600,Chrompet,1138,154,1,1,Yes,Others,Gravel,10448260
P07046,T Nagar,1704,137,1,1,No,Commercial,Paved,20152800
P08815,Adyar,830,137,1,1,No,House,Paved,6973595
P07091,T Nagar,1913,113,2,1,Yes,Commercial,Paved,20703290
P03252,Karapakkam,1671,15,2,2,No,House,No Access,6389500
P05260,KK Nagar,1586,72,2,1,Yes,Others,Paved,10374040
P00311,Chrompet,1149,3,1,1,No,Commercial,Paved,12026900
P08673,Adyar,988,137,1,1,Yes,House,No Access,6881585
P03734,Karapakkam,1142,164,1,1,Yes,Others,Paved,7793500
P00599,Chrompet,1014,112,1,1,No,Commercial,No Access,11483350
P09611,Velachery,1770,37,2,1,Yes,House,Paved,11341450
P04981,Karapakkam,643,40,1,1,No,Others,Gravel,5477875
P02440,Karapakkam,1527,8,2,2,No,House,Paved,7468250
P07367,T Nagar,1597,170,1,1,Yes,Others,No Access,12654180
P08338,Chrompet,894,1,1,1,Yes,House,No Access,8580950
P01308,Chrompet,929,189,1,1,No,House,No Access,7088700
P00422,Chrompet,1210,185,2,1,Yes,House,Gravel,11254700
P08955,Adyar,907,31,1,1,Yes,House,Gravel,7150185
P04056,Karapakkam,1370,134,2,2,No,Commercial,Gravel,11175750
P01038,Chrompet,1229,128,2,1,No,Others,No Access,9416330
P05351,KK Nagar,2471,24,4,2,No,House,Paved,12266200
P00041,Chrompet,1231,197,2,1,No,House,Paved,8901800
P02814,Adyar,998,173,1,1,Yes,Others,No Access,6587380
P09048,Chrompet,833,63,1,1,No,Others,Paved,8762710
P09110,Chrompet,1141,148,1,1,No,Commercial,No Access,11582700
P05841,Chrompet,1089,12,1,1,No,Commercial,Gravel,13039650
P00270,Anna Nagar,1989,156,2,1,No,Others,No Access,13679850
P00938,T Nagar,1618,91,1,1,No,Others,Paved,11918620
P09050,T Nagar,1571,61,1,1,No,House,No Access,10092000
P06642,Karapakkam,1181,104,1,1,No,Commercial,Paved,10178500
P02761,Karapakkam,1495,91,2,2,No,House,Paved,7484250
P04771,Karapakkam,1451,177,2,2,Yes,Commercial,Gravel,13851000
P02350,Karapakkam,1273,4,1,1,Yes,House,Gravel,6590000
P02850,Karapakkam,1435,111,2,2,Yes,Commercial,Gravel,11395000
P01188,Anna Nagar,1707,190,1,1,No,House,Paved,11050140
P04338,Karapakkam,1080,173,1,1,Yes,Commercial,Gravel,10699500
P06790,KK Nagar,1634,1,2,1,No,Commercial,Paved,13712780
P00257,T Nagar,1995,151,2,1,No,House,No Access,12756380
P04755,T Nagar,1584,24,1,1,No,House,Paved,11573840
P05913,Karapakkam,1112,145,1,1,Yes,House,Paved,5094500
P08839,Chrompet,1232,29,2,1,No,Others,Paved,8837090
P09608,Velachery,1857,166,3,2,Yes,House,Gravel,11346080
P03793,KK Nagar,2428,108,4,2,No,House,Gravel,12427940
P00767,Chrompet,837,152,1,1,No,Commercial,Paved,9853200
P03401,Chrompet,1155,158,1,1,Yes,House,Gravel,9546450
P03994,Adyar,836,30,1,1,No,Other,No Access,7429230
P01237,Anna Nagar,1836,130,2,1,No,Others,Paved,13378150
P07073,KK Nagar,2074,17,3,2,No,Commercial,Gravel,15546980
P04474,KK Nagar,2260,1,4,2,Yes,House,Gravel,12224420
P05514,Karapakkam,970,37,1,1,Yes,House,Gravel,5745250
P04400,Karapakkam,1367,179,2,2,No,House,No Access,6969750
P02552,Chrompet,996,31,1,1,Yes,Others,No Access,8934470
P05289,Karapakkam,1686,41,2,2,No,House,No Access,6658000
P05277,Karapakkam,1140,161,1,1,Yes,House,No Access,5101000
P02760,KK Nagar,1538,134,2,1,Yes,Commercial,Paved,14394140
P03556,Karapakkam,1570,118,2,2,Yes,House,No Access,8022500
P05768,Karapakkam,614,2,1,1,No,Commercial,Gravel,6924500
P00666,Chrompet,1151,40,1,1,No,House,No Access,7720300
P04342,KK Nagar,1317,46,1,1,No,House,Gravel,7640160
P01585,Velachery,1904,123,3,2,No,Commercial,No Access,14791400
P01392,Chrompet,947,37,1,1,Yes,Commercial,Gravel,14095950
P09094,Adyar,997,172,1,1,Yes,House,No Access,9429275
P04026,T Nagar,1669,113,1,1,Yes,Others,Paved,13511360
P03333,KK Nagar,1820,177,3,2,No,Others,Paved,11131800
P09969,Velachery,1834,123,3,2,No,Others,No Access,9508930
P02940,Karapakkam,922,96,1,1,No,Others,No Access,3863750
P01807,KK Nagar,2289,120,4,2,Yes,House,Paved,12943320
P03581,KK Nagar,2041,125,3,2,Yes,Commercial,Paved,17224100
P07047,Anna Nagar,1628,63,1,1,No,House,No Access,10688640
P01865,Karapakkam,805,130,1,1,Yes,Others,Gravel,7397875
P08810,Adyar,1130,73,1,1,Yes,Others,Gravel,8852085
P04647,KK Nagar,1622,169,2,1,No,House,Paved,9771780
P06515,KK Nagar,1873,128,3,2,No,House,Paved,9270980
P01967,T Nagar,1759,75,1,1,No,Others,Paved,12128780
P06516,Karapakkam,1662,25,2,2,No,House,No Access,7538000
P05414,Adyar,1230,129,2,2,Yes,Others,Gravel,10670035
P08811,Adyar,1087,73,1,1,No,Others,Paved,6906295
P00071,Chrompet,1265,150,2,1,Yes,House,No Access,9750500
P06827,Chrompet,740,175,1,1,Yes,Commercial,No Access,9057500
P00988,Anna Nagar,1963,168,2,1,No,House,Gravel,13003330
P01554,Chrompet,908,168,1,1,No,Others,Paved,7196210
P03175,Karapakkam,1076,151,1,1,Yes,House,Gravel,6167000
P04279,KK Nagar,1869,166,3,2,Yes,Others,Gravel,12958620
P06841,Adyar,1228,194,2,2,Yes,Commercial,Gravel,13028240
P04541,Anna Nagar,1670,133,1,1,Yes,Others,Paved,13361380
P03585,Chrompet,1245,147,2,1,No,Commercial,No Access,12537750
P04764,Chrompet,731,42,1,1,Yes,Others,Gravel,8712970
P03462,Velachery,1634,155,2,1,Yes,Commercial,Gravel,14901220
P08813,T Nagar,1597,146,1,1,No,House,Gravel,11574300
P00152,Anna Nagar,1650,16,1,1,Yes,Others,Gravel,15032380
P00203,T Nagar,1849,173,2,1,Yes,Others,Gravel,16295260
P06118,Karapakkam,879,164,1,1,Yes,Commercial,No Access,6040500
P03160,KK Nagar,2459,18,4,2,Yes,House,Paved,12543380
P05128,KK Nagar,1940,192,3,2,No,Others,Gravel,12428900
P03140,Karapakkam,547,135,1,1,Yes,Others,Paved,5015625
P08985,Chrompet,928,22,1,1,No,Commercial,No Access,9899050
P03366,Karapakkam,505,168,1,1,Yes,Others,Paved,5770875
P03422,Velachery,1574,92,2,1,No,Commercial,Paved,12053310
P08702,Chrompet,1037,88,1,1,No,House,No Access,7706100
P09523,Adyar,764,105,1,1,Yes,House,No Access,6472305
P00878,Chrompt,1180,195,1,1,No,Commercial,No Access,11829500
P08107,Chrompet,1110,71,1,1,Yes,Commercial,No Access,12078350
